"loss" "dataset" "filtering" "transformation" "type"
3.67412192243145 "CRC" "50" "ALRw" "test"
3.67489522307375 "CRC" "50" "ALRw" "test"
3.6747630226235 "CRC" "50" "ALRw" "test"
3.67364207016451 "CRC" "50" "ALRw" "test"
3.67548857174531 "CRC" "50" "ALRw" "test"
3.67405539297218 "CRC" "50" "ALRw" "test"
3.75691966213399 "CRC" "50" "CLR" "test"
3.75687761793214 "CRC" "50" "CLR" "test"
3.75706446507798 "CRC" "50" "CLR" "test"
3.75686590872575 "CRC" "50" "CLR" "test"
3.75686129104296 "CRC" "50" "CLR" "test"
3.75680860722874 "CRC" "50" "CLR" "test"
3.75695086633017 "CRC" "50" "CLR" "test"
3.75691956777757 "CRC" "50" "CLR" "test"
3.7569028134336 "CRC" "50" "CLR" "test"
3.75690662646036 "CRC" "50" "CLR" "test"
3.81235251501662 "CRC" "50" "TSS" "test"
3.8124060882612 "CRC" "50" "TSS" "test"
3.81236117558094 "CRC" "50" "TSS" "test"
3.81244685354951 "CRC" "50" "TSS" "test"
3.81245629576992 "CRC" "50" "TSS" "test"
3.81228992932781 "CRC" "50" "TSS" "test"
3.81238892549783 "CRC" "50" "TSS" "test"
3.81240189668967 "CRC" "50" "TSS" "test"
3.81245566948562 "CRC" "50" "TSS" "test"
3.81233666481184 "CRC" "50" "TSS" "test"
